"SCHOOL_NAME","SCHOOL_YEAR","race_df","magnet","traditional","total_race","total_school","pct_race","pct_magnet","pct_traditional","dominant_race","STEM","ARTS","IB","MEDICAL","CAREER_TECH","ENVIRONMENTAL","num_programs","pct_free","pct_nonfree","diversity"
"Spoto High School ",2025,"White",52,163,215,1901,0.113098369279327,0.241860465116279,0.758139534883721,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.17415262833423
"Spoto High School ",2025,"Asian",0,32,32,1901,0.0168332456601789,0,1,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.17415262833423
"Spoto High School ",2025,"Black",74,676,750,1901,0.394529195160442,0.0986666666666667,0.901333333333333,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.17415262833423
"Spoto High School ",2025,"Hispanic",71,756,827,1901,0.435034192530247,0.0858524788391778,0.914147521160822,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.17415262833423
"Spoto High School ",2025,"Multiracial",14,63,77,1901,0.0405049973698054,0.181818181818182,0.818181818181818,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.17415262833423
"Strawberry Crest High School",2024,"White",96,683,779,2502,0.311350919264588,0.123234916559692,0.876765083440308,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25687829156449
"Strawberry Crest High School",2024,"Asian",346,23,369,2502,0.147482014388489,0.937669376693767,0.0623306233062331,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25687829156449
"Strawberry Crest High School",2024,"Black",26,110,136,2502,0.0543565147881695,0.191176470588235,0.808823529411765,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25687829156449
"Strawberry Crest High School",2024,"Hispanic",63,1089,1152,2502,0.460431654676259,0.0546875,0.9453125,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25687829156449
"Strawberry Crest High School",2024,"Multiracial",27,39,66,2502,0.026378896882494,0.409090909090909,0.590909090909091,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25687829156449
"Strawberry Crest High School ",2025,"White",83,625,708,2317,0.305567544238239,0.117231638418079,0.882768361581921,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.27514061203509
"Strawberry Crest High School ",2025,"Asian",353,20,373,2317,0.160984031074666,0.946380697050938,0.0536193029490617,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.27514061203509
"Strawberry Crest High School ",2025,"Black",26,108,134,2317,0.0578334052654294,0.194029850746269,0.805970149253731,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.27514061203509
"Strawberry Crest High School ",2025,"Hispanic",50,992,1042,2317,0.449719464825205,0.0479846449136276,0.952015355086372,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.27514061203509
"Strawberry Crest High School ",2025,"Multiracial",18,42,60,2317,0.0258955545964609,0.3,0.7,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.27514061203509
"TAMPA BAY TECH HIGH SCHOOL",2020,"White",263,0,263,2027,0.129748396645289,1,0,"Black",1,0,0,1,1,0,3,0.785115820601281,0.214884179398719,1.25965671101808
"TAMPA BAY TECH HIGH SCHOOL",2020,"Asian",85,0,85,2027,0.0419338924518994,1,0,"Black",1,0,0,1,1,0,3,0.785115820601281,0.214884179398719,1.25965671101808
"TAMPA BAY TECH HIGH SCHOOL",2020,"Black",1000,0,1000,2027,0.493339911198816,1,0,"Black",1,0,0,1,1,0,3,0.785115820601281,0.214884179398719,1.25965671101808
"TAMPA BAY TECH HIGH SCHOOL",2020,"Hispanic",571,0,571,2027,0.281697089294524,1,0,"Black",1,0,0,1,1,0,3,0.785115820601281,0.214884179398719,1.25965671101808
"TAMPA BAY TECH HIGH SCHOOL",2020,"Multiracial",108,0,108,2027,0.0532807104094721,1,0,"Black",1,0,0,1,1,0,3,0.785115820601281,0.214884179398719,1.25965671101808
"TAMPA BAY TECH HIGH SCHOOL",2021,"White",241,0,241,1935,0.124547803617571,1,0,"Black",1,0,0,1,1,0,3,0.735157459989675,0.264842540010325,1.24386287196564
"TAMPA BAY TECH HIGH SCHOOL",2021,"Asian",78,0,78,1935,0.0403100775193798,1,0,"Black",1,0,0,1,1,0,3,0.735157459989675,0.264842540010325,1.24386287196564
"TAMPA BAY TECH HIGH SCHOOL",2021,"Black",980,0,980,1935,0.506459948320413,1,0,"Black",1,0,0,1,1,0,3,0.735157459989675,0.264842540010325,1.24386287196564
"TAMPA BAY TECH HIGH SCHOOL",2021,"Hispanic",534,0,534,1935,0.275968992248062,1,0,"Black",1,0,0,1,1,0,3,0.735157459989675,0.264842540010325,1.24386287196564
"TAMPA BAY TECH HIGH SCHOOL",2021,"Multiracial",102,0,102,1935,0.0527131782945736,1,0,"Black",1,0,0,1,1,0,3,0.735157459989675,0.264842540010325,1.24386287196564
"TAMPA BAY TECH HIGH SCHOOL",2022,"White",213,0,213,1931,0.110305541170378,1,0,"Black",1,0,0,1,1,0,3,1,0,1.22211289016158
"TAMPA BAY TECH HIGH SCHOOL",2022,"Asian",72,0,72,1931,0.0372863801139306,1,0,"Black",1,0,0,1,1,0,3,1,0,1.22211289016158
"TAMPA BAY TECH HIGH SCHOOL",2022,"Black",1003,0,1003,1931,0.519419989642672,1,0,"Black",1,0,0,1,1,0,3,1,0,1.22211289016158
"TAMPA BAY TECH HIGH SCHOOL",2022,"Hispanic",536,0,536,1931,0.277576385292594,1,0,"Black",1,0,0,1,1,0,3,1,0,1.22211289016158
"TAMPA BAY TECH HIGH SCHOOL",2022,"Multiracial",107,0,107,1931,0.0554117037804246,1,0,"Black",1,0,0,1,1,0,3,1,0,1.22211289016158
"TAMPA BAY TECH HIGH SCHOOL",2023,"White",209,0,209,2040,0.102450980392157,1,0,"Black",1,0,0,1,1,0,3,1,0,1.20928352930433
"TAMPA BAY TECH HIGH SCHOOL",2023,"Asian",71,0,71,2040,0.0348039215686275,1,0,"Black",1,0,0,1,1,0,3,1,0,1.20928352930433
"TAMPA BAY TECH HIGH SCHOOL",2023,"Black",1080,0,1080,2040,0.529411764705882,1,0,"Black",1,0,0,1,1,0,3,1,0,1.20928352930433
"TAMPA BAY TECH HIGH SCHOOL",2023,"Hispanic",559,0,559,2040,0.274019607843137,1,0,"Black",1,0,0,1,1,0,3,1,0,1.20928352930433
"TAMPA BAY TECH HIGH SCHOOL",2023,"Multiracial",121,0,121,2040,0.0593137254901961,1,0,"Black",1,0,0,1,1,0,3,1,0,1.20928352930433
"Tampa Bay Tech High School",2024,"White",238,0,238,2176,0.109375,1,0,"Black",0,0,0,0,0,0,0,NA,NA,1.17991056246464
"Tampa Bay Tech High School",2024,"Asian",56,0,56,2176,0.0257352941176471,1,0,"Black",0,0,0,0,0,0,0,NA,NA,1.17991056246464
"Tampa Bay Tech High School",2024,"Black",1163,0,1163,2176,0.534466911764706,1,0,"Black",0,0,0,0,0,0,0,NA,NA,1.17991056246464
"Tampa Bay Tech High School",2024,"Hispanic",607,0,607,2176,0.278952205882353,1,0,"Black",0,0,0,0,0,0,0,NA,NA,1.17991056246464
"Tampa Bay Tech High School",2024,"Multiracial",112,0,112,2176,0.0514705882352941,1,0,"Black",0,0,0,0,0,0,0,NA,NA,1.17991056246464
"Tampa Bay Tech High School ",2025,"White",185,11,196,2068,0.0947775628626693,0.943877551020408,0.0561224489795918,"Black",0,0,0,0,0,0,0,NA,NA,1.15913140288569
"Tampa Bay Tech High School ",2025,"Asian",48,0,48,2068,0.02321083172147,1,0,"Black",0,0,0,0,0,0,0,NA,NA,1.15913140288569
"Tampa Bay Tech High School ",2025,"Black",1061,63,1124,2068,0.543520309477756,0.943950177935943,0.0560498220640569,"Black",0,0,0,0,0,0,0,NA,NA,1.15913140288569
"Tampa Bay Tech High School ",2025,"Hispanic",560,26,586,2068,0.283365570599613,0.955631399317406,0.0443686006825939,"Black",0,0,0,0,0,0,0,NA,NA,1.15913140288569
"Tampa Bay Tech High School ",2025,"Multiracial",114,0,114,2068,0.0551257253384913,1,0,"Black",0,0,0,0,0,0,0,NA,NA,1.15913140288569
